Random waveform, random seed
Total number of intervals = 90 (94860, 7282, 47811, 89476, 162039, 113730, 32894, 162836, 34215, 133459, 160388, 31349, 94502, 112041, 10514, 113258, 152653, 52550, 115943, 138524, 73092, 81117, 33322, 6102, 161065, 24322, 132189, 178629, 165373, 148118, 123844, 94937, 61160, 96487, 39424, 179895, 91883, 19117, 138920, 78055, 17895, 82842, 150589, 10150, 122711, 128403, 69202, 157173, 64141, 146338, 135108, 50769, 100572, 91667, 67580, 11701, 109698, 170540, 25461, 21366, 145223, 126709, 123838, 176201, 135054, 29310, 131532, 158458, 129392, 57516, 107404, 126127, 137512, 36346, 84801, 167785, 96492, 134045, 32288, 133548, 86618, 84989, 178933, 23192, 28608, 65344, 66856, 97777, 16514, 140949)
Average QPS expected = 95340
Timestamp start: 1747120327726
Timestamp end: 1747121228025

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      343.6   252.7    74.4   154.4   179.3   288.5   344.4   387.2   422.4   464.5   517.6   608.6  1478.2  2916.2  7008.0 179029.9   178933
read      216.8    79.5    74.4   117.4   132.0   213.9   242.9   258.7   269.7   282.9   298.8   323.7   373.6   469.1  2368.9  23154.5    23192
read      220.8    82.4    74.4   115.2   129.6   217.3   250.5   268.1   280.2   294.0   312.0   338.4   391.1   501.2  1958.7  28589.9    28608
read      227.8   107.7    68.9   104.7   115.1   211.1   265.0   294.4   314.4   336.8   363.5   400.5   481.2   616.8  2402.5  65296.6    65344
read      244.0   229.1    68.9   102.6   112.5   211.2   273.4   309.1   333.8   361.3   393.8   440.8   578.0  3056.4  8109.9  66858.7    66856
read      240.0   236.4    68.9   104.8   114.9   193.1   249.9   287.2   315.6   351.2   397.2   469.6   713.9  3234.3  8369.9  97483.6    97777
read      221.7   187.7    74.4   114.4   132.1   200.1   227.9   243.9   255.4   270.1   290.1   324.1   855.2  2904.8  7214.6  16457.2    16514
read      247.3   224.1    68.9   114.8   128.5   213.1   260.3   288.8   310.4   337.0   373.2   440.9   705.0  2697.6  8815.0 140877.4   140949

Total QPS = 95335.8 (85802264 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 21193158714 bytes :   22.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.83%,21.61%,100.00%
