1747128862.2124157,2025-05-13 09:34:22,100.00,100.00,100.00,100.00
1747128863.517128,2025-05-13 09:34:23,100.00,100.00,100.00,100.00
1747128864.8225784,2025-05-13 09:34:24,98.70,100.00,100.00,100.00
1747128866.128822,2025-05-13 09:34:26,100.00,100.00,100.00,100.00
1747128867.4363143,2025-05-13 09:34:27,100.00,100.00,100.00,100.00
1747128868.74296,2025-05-13 09:34:28,100.00,100.00,100.00,100.00
1747128870.0497327,2025-05-13 09:34:30,98.80,100.00,100.00,100.00
1747128871.3580067,2025-05-13 09:34:31,100.00,100.00,100.00,100.00
1747128872.6656938,2025-05-13 09:34:32,100.00,100.00,100.00,100.00
1747128873.9728508,2025-05-13 09:34:33,100.00,100.00,100.00,100.00
1747128875.2798722,2025-05-13 09:34:35,98.70,100.00,100.00,100.00
1747128876.5876024,2025-05-13 09:34:36,100.00,100.00,100.00,100.00
1747128877.8966138,2025-05-13 09:34:37,100.00,100.00,98.80,100.00
1747128879.2024732,2025-05-13 09:34:39,100.00,100.00,100.00,100.00
1747128880.5110958,2025-05-13 09:34:40,100.00,100.00,100.00,100.00
1747128881.8194776,2025-05-13 09:34:41,98.70,100.00,100.00,100.00
1747128883.1276288,2025-05-13 09:34:43,100.00,100.00,100.00,100.00
1747128884.434312,2025-05-13 09:34:44,97.30,100.00,100.00,100.00
1747128885.7407594,2025-05-13 09:34:45,94.50,100.00,100.00,100.00
1747128887.0496743,2025-05-13 09:34:47,49.20,100.00,100.00,100.00
1747128888.3775275,2025-05-13 09:34:48,100.00,100.00,100.00,100.00
1747128889.70354,2025-05-13 09:34:49,100.00,100.00,100.00,100.00
1747128891.010689,2025-05-13 09:34:51,100.00,100.00,100.00,100.00
1747128892.3168256,2025-05-13 09:34:52,100.00,100.00,100.00,100.00
1747128893.6248486,2025-05-13 09:34:53,98.80,100.00,100.00,100.00
1747128894.9299624,2025-05-13 09:34:54,100.00,100.00,100.00,100.00
1747128896.237047,2025-05-13 09:34:56,100.00,100.00,100.00,100.00
1747128897.5415783,2025-05-13 09:34:57,100.00,100.00,100.00,100.00
1747128898.8491285,2025-05-13 09:34:58,100.00,100.00,100.00,100.00
