Random waveform, supplied seed
Total number of intervals = 156 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185, 152724, 20845, 140348, 88725, 134088, 66126, 78214, 55191, 54081, 112478, 179666, 100584, 127920, 6594, 25020, 129587, 10277, 148458, 66114, 49261, 133049, 106628, 23498, 103564, 161774, 39037, 163622, 132405, 131596, 174543, 90567, 116582, 13888, 119224, 156471, 164013, 41909, 128280, 107066, 46119, 10227, 10870, 146664, 19865)
Average QPS expected = 93335
Timestamp start: 1747295002733
Timestamp end: 1747295783079

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      305.3   213.7    68.9   144.3   164.4   275.2   331.3   364.6   389.6   420.2   460.8   526.8   708.4  2995.7  7337.3 165954.4   165754
read      216.8   108.8    68.9   104.7   114.4   193.9   247.3   276.9   296.7   318.5   346.1   387.5   497.6   843.6  2805.5  86845.0    86823
read      240.7   268.4    74.4   114.7   130.9   207.2   232.9   248.6   260.4   274.3   295.0   341.5  1212.8  3549.4  7876.7  16803.0    16898
read      344.2   439.5    68.9   114.5   129.7   233.9   288.9   321.8   350.2   391.3   501.4  1331.8  1855.4  4070.3 10891.8 123078.8   123124
read      260.2   312.3    68.9   104.1   114.5   218.7   278.8   312.2   337.8   369.5   410.8   481.1   853.1  3737.4 10952.2  72426.0    72278
read      275.3   376.3    68.9   104.0   115.2   236.8   293.1   322.6   344.0   368.1   396.9   445.6   920.6  6846.9 10232.0  47662.4    47757
read      284.6   358.3    68.9   104.2   115.0   238.9   303.6   339.9   366.1   395.1   431.5   495.5  1237.1  5895.0 10379.0  60624.2    60510
read      236.6   129.8    74.4   109.6   123.4   226.2   264.3   284.0   297.2   314.2   336.1   370.3   516.1  1838.2  3040.0  25239.4    25237
read      275.3   342.8    68.9   106.3   117.4   210.5   270.2   305.9   333.7   370.1   427.7   585.9  1396.2  4075.1 10960.7  97685.2    97783
read      234.5   192.3    68.9   106.6   117.5   193.3   241.3   272.0   293.9   319.3   354.2   413.9  1195.8  2011.3  5169.0 119135.2   118966
read      216.7   134.6    80.4   114.8   131.6   206.9   231.9   247.4   259.1   272.6   290.2   317.1   411.2  1981.1  4313.8  16512.8    16631
read      209.7   110.0    80.4   120.5   138.9   200.9   223.0   234.7   244.9   256.3   272.6   297.1   393.8  1571.3  3788.7  11752.2    11743
read      298.7   356.7    68.9   109.1   121.1   211.9   268.0   302.1   328.3   364.0   430.5   939.6  1609.6  3677.3  8038.4 115092.8   115026
read      219.8   157.1    68.9   106.4   117.1   190.4   236.3   265.7   286.6   310.6   341.2   388.1   570.8  2167.4  5371.6 122088.2   122371
read      196.0   102.4    80.4   129.5   142.1   186.2   204.1   214.6   222.4   231.9   245.9   271.1   368.7  1313.4  2959.2   7212.0     7198
read      244.8   204.4    74.4   109.8   123.5   225.9   263.0   282.7   296.1   312.4   333.6   369.1   822.8  2930.1  7559.9  24980.4    25022
read      349.1   372.9    74.4   143.6   164.9   285.4   342.4   377.9   406.1   443.4   497.5   610.4  1657.6  4673.5 10218.8 157602.4   157513
read      334.9   250.6    68.9   150.2   171.9   295.3   362.5   404.5   436.8   475.3   526.2   602.3   812.0  3242.6  9154.3 172191.0   171975
read      282.8   210.6    68.9   131.0   148.8   249.7   300.8   331.2   354.8   384.9   428.0   507.4   753.5  3000.8  6834.3 155138.8   154918
read      238.8   215.7    68.9   114.6   128.1   207.1   252.3   279.7   299.9   324.2   357.7   409.4   641.9  3006.1  7812.5 139602.4   139185
read      279.5   266.8    74.4   123.5   139.6   233.4   284.0   314.1   337.6   367.2   408.2   492.1  1396.9  3473.6  7657.4 152629.4   152724
read      244.7   261.8    74.4   113.1   128.3   216.7   246.8   265.1   277.9   293.8   315.6   358.6  1044.6  3857.0  7935.2  20887.2    20845
read      374.2   491.3    74.4   132.1   152.9   274.9   332.5   368.7   397.9   437.9   505.7   857.2  2819.8  6535.9  8990.1 140272.0   140348
read      214.7   102.0    68.9   103.4   112.9   190.8   244.8   274.9   294.9   316.7   344.6   385.6   502.5   892.1  1891.6  88719.0    88725
read      253.6   236.0    68.9   112.4   125.3   207.9   257.3   287.4   309.5   336.4   371.7   440.0  1442.4  2884.5  6947.8 134233.8   134088
read      274.5   296.3    68.9   105.1   116.1   234.1   299.1   335.9   362.5   392.0   429.0   492.2   944.4  4137.9  8980.6  66046.0    66126
read      299.7   395.4    68.9   107.0   118.6   232.7   306.0   352.1   385.1   423.1   471.7   564.4  1560.0  5914.8 12715.0  78297.0    78214
read      272.2   350.1    68.9   104.2   115.0   233.8   290.4   320.7   344.9   371.5   402.8   460.1  1020.4  6768.3  9938.6  55385.0    55191
read      268.7   329.6    68.9   104.0   114.8   236.9   295.9   327.2   350.2   374.5   403.4   452.5   732.0  6097.3 10939.5  54153.4    54081
read      381.2   508.9    68.9   115.4   131.0   242.8   303.7   340.9   372.3   426.1   690.8  1442.2  2359.4  6529.4  8126.1 112743.2   112478
read      315.9   191.1    74.4   153.5   175.7   292.1   351.1   384.0   406.5   433.5   467.8   523.7   660.9  2918.6  6768.5 179623.0   179666
read      219.5   136.2    68.9   105.3   115.5   191.5   241.9   272.3   293.6   317.0   347.1   394.3   575.3  1494.4  4005.0 100650.6   100584
read      227.5   181.9    68.9   109.6   120.5   195.0   240.4   269.2   290.2   314.6   346.2   396.4   661.3  2696.9  5118.1 127952.0   127920
